page_no,institute,branch,seat_type,category,ur_opening,ur_closing,cat_opening,cat_closing
23,"GOVT. ENGG. COLLEGE, BUXAR",CIVIL ENGINEERING,Female,EWS,,,1077,1799
23,"GOVT. ENGG. COLLEGE, BUXAR",CIVIL ENGINEERING,General,E-UR,1265,1265,,
23,"GOVT. ENGG. COLLEGE, BUXAR",CIVIL ENGINEERING,Female,E-EBC,,,4672,4672
23,"GOVT. ENGG. COLLEGE, BUXAR",CIVIL ENGINEERING,General,EBC,,,624,917
23,"GOVT. ENGG. COLLEGE, BUXAR",CIVIL ENGINEERING,Female,EBC,,,2651,3545
23,"GOVT. ENGG. COLLEGE, BUXAR",CIVIL ENGINEERING,Female,BC,,,2315,5790
23,"GOVT. ENGG. COLLEGE, BUXAR",COMPUTER SC. & ENGINEERING,General,UR,387,558,,
23,"GOVT. ENGG. COLLEGE, BUXAR",COMPUTER SC. & ENGINEERING,Female,UR,632,632,,
23,"GOVT. ENGG. COLLEGE, BUXAR",COMPUTER SC. & ENGINEERING,Female,ST,,,10,10
23,"GOVT. ENGG. COLLEGE, BUXAR",COMPUTER SC. & ENGINEERING,General,SMQ,,,31,79
23,"GOVT. ENGG. COLLEGE, BUXAR",COMPUTER SC. & ENGINEERING,General,SC,,,223,843
23,"GOVT. ENGG. COLLEGE, BUXAR",COMPUTER SC. & ENGINEERING,Female,SC,,,1108,1108
23,"GOVT. ENGG. COLLEGE, BUXAR",COMPUTER SC. & ENGINEERING,General,RCG,,,177,190
23,"GOVT. ENGG. COLLEGE, BUXAR",COMPUTER SC. & ENGINEERING,General,EWS,,,130,130
23,"GOVT. ENGG. COLLEGE, BUXAR",COMPUTER SC. & ENGINEERING,Female,EWS,,,196,427
24,"GOVT. ENGG. COLLEGE, BUXAR",COMPUTER SC. & ENGINEERING,Female,E-ST,,,17,17
24,"GOVT. ENGG. COLLEGE, BUXAR",COMPUTER SC. & ENGINEERING,General,E-SC,,,421,891
24,"GOVT. ENGG. COLLEGE, BUXAR",COMPUTER SC. & ENGINEERING,General,EBC,,,284,284
24,"GOVT. ENGG. COLLEGE, BUXAR",COMPUTER SC. & ENGINEERING,General,DQ,,,16,16
24,"GOVT. ENGG. COLLEGE, BUXAR",COMPUTER SC. & ENGINEERING,Female,BC,,,457,1515
24,"GOVT. ENGG. COLLEGE, BUXAR",ELECTRICAL ENGINEERING,General,UR,1229,5014,,
24,"GOVT. ENGG. COLLEGE, BUXAR",ELECTRICAL ENGINEERING,Female,UR,1876,8775,,
24,"GOVT. ENGG. COLLEGE, BUXAR",ELECTRICAL ENGINEERING,General,SC,,,879,1948
24,"GOVT. ENGG. COLLEGE, BUXAR",ELECTRICAL ENGINEERING,General,EWS,,,790,1022
24,"GOVT. ENGG. COLLEGE, BUXAR",ELECTRICAL ENGINEERING,Female,EWS,,,2754,2754
24,"GOVT. ENGG. COLLEGE, BUXAR",ELECTRICAL ENGINEERING,General,E-UR,4169,6381,,
24,"GOVT. ENGG. COLLEGE, BUXAR",ELECTRICAL ENGINEERING,General,EBC,,,1399,2112
24,"GOVT. ENGG. COLLEGE, BUXAR",ELECTRICAL ENGINEERING,Female,EBC,,,5313,5313
24,"GOVT. ENGG. COLLEGE, BUXAR",ELECTRICAL ENGINEERING,General,BC,,,1573,2763
24,"GOVT. ENGG. COLLEGE, BUXAR",ELECTRICAL ENGINEERING,Female,BC,,,3949,6497
24,"GOVT. ENGG. COLLEGE, BUXAR",ELECTRO & COMMUNICATION ENGINEERING,General,UR,927,5044,,
24,"GOVT. ENGG. COLLEGE, BUXAR",ELECTRO & COMMUNICATION ENGINEERING,Female,UR,3356,9429,,
24,"GOVT. ENGG. COLLEGE, BUXAR",ELECTRO & COMMUNICATION ENGINEERING,General,SC,,,1736,1736
24,"GOVT. ENGG. COLLEGE, BUXAR",ELECTRO & COMMUNICATION ENGINEERING,General,EWS,,,482,844
24,"GOVT. ENGG. COLLEGE, BUXAR",ELECTRO & COMMUNICATION ENGINEERING,Female,EWS,,,2279,2279
24,"GOVT. ENGG. COLLEGE, BUXAR",ELECTRO & COMMUNICATION ENGINEERING,Female,E-UR,11144,19333,,
24,"GOVT. ENGG. COLLEGE, BUXAR",ELECTRO & COMMUNICATION ENGINEERING,General,EBC,,,1116,1131
24,"GOVT. ENGG. COLLEGE, BUXAR",ELECTRO & COMMUNICATION ENGINEERING,General,BC,,,1266,2263
24,"GOVT. ENGG. COLLEGE, BUXAR",ELECTRO & COMMUNICATION ENGINEERING,Female,BC,,,4986,6432
24,"GOVT. ENGG. COLLEGE, BUXAR",MECHANICAL ENGINEERING,General,UR,1490,1490,,
24,"GOVT. ENGG. COLLEGE, BUXAR",MECHANICAL ENGINEERING,General,SC,,,1445,1445
24,"GOVT. ENGG. COLLEGE, BUXAR",MECHANICAL ENGINEERING,General,EWS,,,1022,1958
24,"GOVT. ENGG. COLLEGE, BUXAR",MECHANICAL ENGINEERING,General,E-EBC,,,3069,3760
24,"GOVT. ENGG. COLLEGE, BUXAR",MECHANICAL ENGINEERING,General,E-BC,,,3049,3049
24,"GOVT. ENGG. COLLEGE, BUXAR",MECHANICAL ENGINEERING,General,EBC,,,1882,3681
24,"GOVT. ENGG. COLLEGE, BUXAR",MECHANICAL ENGINEERING,General,BC,,,2538,3042
24,"GOVT. ENGG. COLLEGE, GOPALGANJ",AERONAUTICAL ENGG,General,UR,1410,5841,,
24,"GOVT. ENGG. COLLEGE, GOPALGANJ",AERONAUTICAL ENGG,Female,UR,5866,9059,,
24,"GOVT. ENGG. COLLEGE, GOPALGANJ",AERONAUTICAL ENGG,General,ST,,,60,60
24,"GOVT. ENGG. COLLEGE, GOPALGANJ",AERONAUTICAL ENGG,General,SC,,,687,1596
24,"GOVT. ENGG. COLLEGE, GOPALGANJ",AERONAUTICAL ENGG,General,RCG,,,3926,3926
24,"GOVT. ENGG. COLLEGE, GOPALGANJ",AERONAUTICAL ENGG,Female,EWS,,,2012,2200
24,"GOVT. ENGG. COLLEGE, GOPALGANJ",AERONAUTICAL ENGG,Female,E-UR,10421,10421,,
24,"GOVT. ENGG. COLLEGE, GOPALGANJ",AERONAUTICAL ENGG,General,EBC,,,1214,1262
24,"GOVT. ENGG. COLLEGE, GOPALGANJ",AERONAUTICAL ENGG,Female,EBC,,,4091,4091
25,"GOVT. ENGG. COLLEGE, GOPALGANJ",AERONAUTICAL ENGG,General,BC,,,1667,2364
25,"GOVT. ENGG. COLLEGE, GOPALGANJ",AERONAUTICAL ENGG,Female,BC,,,4304,5418
25,"GOVT. ENGG. COLLEGE, GOPALGANJ",CIVIL ENGINEERING,General,UR,725,3321,,
25,"GOVT. ENGG. COLLEGE, GOPALGANJ",CIVIL ENGINEERING,Female,UR,3999,13416,,
25,"GOVT. ENGG. COLLEGE, GOPALGANJ",CIVIL ENGINEERING,General,SMQ,,,37,37
25,"GOVT. ENGG. COLLEGE, GOPALGANJ",CIVIL ENGINEERING,General,SC,,,761,1073
25,"GOVT. ENGG. COLLEGE, GOPALGANJ",CIVIL ENGINEERING,Female,SC,,,1038,1765
25,"GOVT. ENGG. COLLEGE, GOPALGANJ",CIVIL ENGINEERING,General,RCG,,,2507,4220
25,"GOVT. ENGG. COLLEGE, GOPALGANJ",CIVIL ENGINEERING,General,EWS,,,511,704
25,"GOVT. ENGG. COLLEGE, GOPALGANJ",CIVIL ENGINEERING,Female,EWS,,,2203,2602
25,"GOVT. ENGG. COLLEGE, GOPALGANJ",CIVIL ENGINEERING,General,E-UR,2083,2083,,
25,"GOVT. ENGG. COLLEGE, GOPALGANJ",CIVIL ENGINEERING,General,E-SC,,,927,927
25,"GOVT. ENGG. COLLEGE, GOPALGANJ",CIVIL ENGINEERING,Female,E-EBC,,,5514,5514
25,"GOVT. ENGG. COLLEGE, GOPALGANJ",CIVIL ENGINEERING,General,EBC,,,634,838
25,"GOVT. ENGG. COLLEGE, GOPALGANJ",CIVIL ENGINEERING,Female,EBC,,,4734,5563
25,"GOVT. ENGG. COLLEGE, GOPALGANJ",CIVIL ENGINEERING,General,BC,,,846,1496
25,"GOVT. ENGG. COLLEGE, GOPALGANJ",CIVIL ENGINEERING,Female,BC,,,3867,6620
25,"GOVT. ENGG. COLLEGE, GOPALGANJ",COMPUTER SCIENCE & ENGG (ARTIFICAL INTELLIGENCE),General,UR,740,1257,,
25,"GOVT. ENGG. COLLEGE, GOPALGANJ",COMPUTER SCIENCE & ENGG (ARTIFICAL INTELLIGENCE),Female,UR,1618,3898,,
25,"GOVT. ENGG. COLLEGE, GOPALGANJ",COMPUTER SCIENCE & ENGG (ARTIFICAL INTELLIGENCE),General,SMQ,,,107,107
25,"GOVT. ENGG. COLLEGE, GOPALGANJ",COMPUTER SCIENCE & ENGG (ARTIFICAL INTELLIGENCE),General,SC,,,128,1867
25,"GOVT. ENGG. COLLEGE, GOPALGANJ",COMPUTER SCIENCE & ENGG (ARTIFICAL INTELLIGENCE),General,RCG,,,975,975
25,"GOVT. ENGG. COLLEGE, GOPALGANJ",COMPUTER SCIENCE & ENGG (ARTIFICAL INTELLIGENCE),General,E-BC,,,345,517
25,"GOVT. ENGG. COLLEGE, GOPALGANJ",COMPUTER SCIENCE & ENGG (ARTIFICAL INTELLIGENCE),Female,EBC,,,1451,4582
26,"GOVT. ENGG. COLLEGE, GOPALGANJ",COMPUTER SCIENCE & ENGG (ARTIFICAL INTELLIGENCE),General,BC,,,331,499
26,"GOVT. ENGG. COLLEGE, GOPALGANJ",COMPUTER SCIENCE & ENGG (ARTIFICAL INTELLIGENCE),Female,BC,,,1468,1468
26,"GOVT. ENGG. COLLEGE, GOPALGANJ",COMPUTER SCIENCE & ENGG (INTERNET OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN ARTIFICAL INTELLIGENCE TECHNOLOGY),General,UR,1079,1079,,
26,"GOVT. ENGG. COLLEGE, GOPALGANJ",COMPUTER SCIENCE & ENGG (INTERNET OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN ARTIFICAL INTELLIGENCE TECHNOLOGY),Female,UR,1087,6431,,
26,"GOVT. ENGG. COLLEGE, GOPALGANJ",COMPUTER SCIENCE & ENGG (INTERNET OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN ARTIFICAL INTELLIGENCE TECHNOLOGY),General,ST,,,6,6
26,"GOVT. ENGG. COLLEGE, GOPALGANJ",COMPUTER SCIENCE & ENGG (INTERNET OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN ARTIFICAL INTELLIGENCE TECHNOLOGY),General,SMQ,,,95,95
26,"GOVT. ENGG. COLLEGE, GOPALGANJ",COMPUTER SCIENCE & ENGG (INTERNET OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN ARTIFICAL INTELLIGENCE TECHNOLOGY),General,SC,,,209,1887
26,"GOVT. ENGG. COLLEGE, GOPALGANJ",COMPUTER SCIENCE & ENGG (INTERNET OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN ARTIFICAL INTELLIGENCE TECHNOLOGY),General,RCG,,,1973,2869
26,"GOVT. ENGG. COLLEGE, GOPALGANJ",COMPUTER SCIENCE & ENGG (INTERNET OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN ARTIFICAL INTELLIGENCE TECHNOLOGY),Female,EWS,,,1076,1784
26,"GOVT. ENGG. COLLEGE, GOPALGANJ",COMPUTER SCIENCE & ENGG (INTERNET OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN ARTIFICAL INTELLIGENCE TECHNOLOGY),General,E-SC,,,991,991
26,"GOVT. ENGG. COLLEGE, GOPALGANJ",COMPUTER SCIENCE & ENGG (INTERNET OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN ARTIFICAL INTELLIGENCE TECHNOLOGY),Female,E-EBC,,,3258,3258
26,"GOVT. ENGG. COLLEGE, GOPALGANJ",COMPUTER SCIENCE & ENGG (INTERNET OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN ARTIFICAL INTELLIGENCE TECHNOLOGY),General,EBC,,,107,394
26,"GOVT. ENGG. COLLEGE, GOPALGANJ",COMPUTER SCIENCE & ENGG (INTERNET OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN ARTIFICAL INTELLIGENCE TECHNOLOGY),Female,EBC,,,2000,3269
27,"GOVT. ENGG. COLLEGE, GOPALGANJ",COMPUTER SCIENCE & ENGG (INTERNET OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN ARTIFICAL INTELLIGENCE TECHNOLOGY),Female,BC,,,2816,3947
27,"GOVT. ENGG. COLLEGE, GOPALGANJ",ELECTRICAL ENGINEERING,General,UR,2210,5823,,
27,"GOVT. ENGG. COLLEGE, GOPALGANJ",ELECTRICAL ENGINEERING,Female,UR,8237,8809,,
27,"GOVT. ENGG. COLLEGE, GOPALGANJ",ELECTRICAL ENGINEERING,General,ST,,,58,58
27,"GOVT. ENGG. COLLEGE, GOPALGANJ",ELECTRICAL ENGINEERING,General,SC,,,1478,1478
27,"GOVT. ENGG. COLLEGE, GOPALGANJ",ELECTRICAL ENGINEERING,General,EWS,,,753,1038
27,"GOVT. ENGG. COLLEGE, GOPALGANJ",ELECTRICAL ENGINEERING,Female,EWS,,,2940,2940
27,"GOVT. ENGG. COLLEGE, GOPALGANJ",ELECTRICAL ENGINEERING,General,E-UR,4228,4228,,
27,"GOVT. ENGG. COLLEGE, GOPALGANJ",ELECTRICAL ENGINEERING,Female,E-UR,10333,10333,,
27,"GOVT. ENGG. COLLEGE, GOPALGANJ",ELECTRICAL ENGINEERING,General,E-EBC,,,2094,2094
27,"GOVT. ENGG. COLLEGE, GOPALGANJ",ELECTRICAL ENGINEERING,General,EBC,,,1555,2335
27,"GOVT. ENGG. COLLEGE, GOPALGANJ",ELECTRICAL ENGINEERING,Female,EBC,,,4700,4724
27,"GOVT. ENGG. COLLEGE, GOPALGANJ",ELECTRICAL ENGINEERING,General,BC,,,1606,2817
27,"GOVT. ENGG. COLLEGE, GOPALGANJ",ELECTRICAL ENGINEERING,Female,BC,,,6817,6936
27,"GOVT. ENGG. COLLEGE, GOPALGANJ",ELECTRONICS ENGG. (VLSI DESIGN & TECHNOLOGY),General,UR,2173,3376,,
27,"GOVT. ENGG. COLLEGE, GOPALGANJ",ELECTRONICS ENGG. (VLSI DESIGN & TECHNOLOGY),Female,UR,5651,5651,,
27,"GOVT. ENGG. COLLEGE, GOPALGANJ",ELECTRONICS ENGG. (VLSI DESIGN & TECHNOLOGY),General,EWS,,,1112,1900
27,"GOVT. ENGG. COLLEGE, GOPALGANJ",ELECTRONICS ENGG. (VLSI DESIGN & TECHNOLOGY),Female,EWS,,,2309,2309
27,"GOVT. ENGG. COLLEGE, GOPALGANJ",ELECTRONICS ENGG. (VLSI DESIGN & TECHNOLOGY),General,E-EBC,,,3265,3909
27,"GOVT. ENGG. COLLEGE, GOPALGANJ",ELECTRONICS ENGG. (VLSI DESIGN & TECHNOLOGY),General,EBC,,,2036,3853
27,"GOVT. ENGG. COLLEGE, GOPALGANJ",ELECTRONICS ENGG. (VLSI DESIGN & TECHNOLOGY),General,BC,,,2121,3147
27,"GOVT. ENGG. COLLEGE, GOPALGANJ",MECHANICAL ENGINEERING,General,UR,2522,4084,,
27,"GOVT. ENGG. COLLEGE, GOPALGANJ",MECHANICAL ENGINEERING,General,SC,,,1761,2008
28,"GOVT. ENGG. COLLEGE, GOPALGANJ",MECHANICAL ENGINEERING,General,EWS,,,795,896
28,"GOVT. ENGG. COLLEGE, GOPALGANJ",MECHANICAL ENGINEERING,Female,EWS,,,2561,2561
28,"GOVT. ENGG. COLLEGE, GOPALGANJ",MECHANICAL ENGINEERING,General,E-UR,4321,4321,,
28,"GOVT. ENGG. COLLEGE, GOPALGANJ",MECHANICAL ENGINEERING,General,EBC,,,1482,2318
28,"GOVT. ENGG. COLLEGE, GOPALGANJ",MECHANICAL ENGINEERING,General,BC,,,2176,2644
28,"GOVT. ENGG. COLLEGE, JAMUI",CIVIL ENGINEERING,General,UR,801,2549,,
28,"GOVT. ENGG. COLLEGE, JAMUI",CIVIL ENGINEERING,Female,UR,1325,17242,,
28,"GOVT. ENGG. COLLEGE, JAMUI",CIVIL ENGINEERING,General,SC,,,230,1646
28,"GOVT. ENGG. COLLEGE, JAMUI",CIVIL ENGINEERING,Female,SC,,,1205,1205
28,"GOVT. ENGG. COLLEGE, JAMUI",CIVIL ENGINEERING,General,RCG,,,3344,3377
28,"GOVT. ENGG. COLLEGE, JAMUI",CIVIL ENGINEERING,General,EWS,,,374,1058
28,"GOVT. ENGG. COLLEGE, JAMUI",CIVIL ENGINEERING,Female,EWS,,,2131,2408
28,"GOVT. ENGG. COLLEGE, JAMUI",CIVIL ENGINEERING,General,E-UR,2137,2137,,
28,"GOVT. ENGG. COLLEGE, JAMUI",CIVIL ENGINEERING,Female,E-UR,11495,11495,,
28,"GOVT. ENGG. COLLEGE, JAMUI",CIVIL ENGINEERING,General,E-SC,,,1250,1250
28,"GOVT. ENGG. COLLEGE, JAMUI",CIVIL ENGINEERING,General,EBC,,,693,751
28,"GOVT. ENGG. COLLEGE, JAMUI",CIVIL ENGINEERING,Female,EBC,,,3939,5701
28,"GOVT. ENGG. COLLEGE, JAMUI",CIVIL ENGINEERING,Female,BC,,,4900,5447
28,"GOVT. ENGG. COLLEGE, JAMUI",COMPUTER SCIENCE & ENGG (ARTIFICAL INTELLIGENCE & MACHINE LEARNING),General,UR,253,1064,,
28,"GOVT. ENGG. COLLEGE, JAMUI",COMPUTER SCIENCE & ENGG (ARTIFICAL INTELLIGENCE & MACHINE LEARNING),Female,UR,941,1471,,
28,"GOVT. ENGG. COLLEGE, JAMUI",COMPUTER SCIENCE & ENGG (ARTIFICAL INTELLIGENCE & MACHINE LEARNING),General,SMQ,,,20,20
28,"GOVT. ENGG. COLLEGE, JAMUI",COMPUTER SCIENCE & ENGG (ARTIFICAL INTELLIGENCE & MACHINE LEARNING),General,SC,,,766,1722
28,"GOVT. ENGG. COLLEGE, JAMUI",COMPUTER SCIENCE & ENGG (ARTIFICAL INTELLIGENCE & MACHINE LEARNING),General,RCG,,,687,922
28,"GOVT. ENGG. COLLEGE, JAMUI",COMPUTER SCIENCE & ENGG (ARTIFICAL INTELLIGENCE & MACHINE LEARNING),Female,EWS,,,648,1303
28,"GOVT. ENGG. COLLEGE, JAMUI",COMPUTER SCIENCE & ENGG (ARTIFICAL INTELLIGENCE & MACHINE LEARNING),General,E-UR,306,306,,
28,"GOVT. ENGG. COLLEGE, JAMUI",COMPUTER SCIENCE & ENGG (ARTIFICAL INTELLIGENCE & MACHINE LEARNING),Female,E-UR,2713,3485,,
28,"GOVT. ENGG. COLLEGE, JAMUI",COMPUTER SCIENCE & ENGG (ARTIFICAL INTELLIGENCE & MACHINE LEARNING),General,EBC,,,205,427
28,"GOVT. ENGG. COLLEGE, JAMUI",COMPUTER SCIENCE & ENGG (ARTIFICAL INTELLIGENCE & MACHINE LEARNING),Female,EBC,,,2041,3126
28,"GOVT. ENGG. COLLEGE, JAMUI",COMPUTER SCIENCE & ENGG (ARTIFICAL INTELLIGENCE & MACHINE LEARNING),General,BC,,,233,474
28,"GOVT. ENGG. COLLEGE, JAMUI",COMPUTER SCIENCE & ENGG (ARTIFICAL INTELLIGENCE & MACHINE LEARNING),Female,BC,,,698,4023
28,"GOVT. ENGG. COLLEGE, JAMUI",COMPUTER SCIENCE & ENGG (DATA SCIENCE),General,UR,1216,1216,,
29,"GOVT. ENGG. COLLEGE, JAMUI",COMPUTER SCIENCE & ENGG (DATA SCIENCE),Female,UR,1883,1883,,
29,"GOVT. ENGG. COLLEGE, JAMUI",COMPUTER SCIENCE & ENGG (DATA SCIENCE),General,SMQ,,,90,90
29,"GOVT. ENGG. COLLEGE, JAMUI",COMPUTER SCIENCE & ENGG (DATA SCIENCE),General,SC,,,878,1918
29,"GOVT. ENGG. COLLEGE, JAMUI",COMPUTER SCIENCE & ENGG (DATA SCIENCE),Female,SC,,,1673,1673
29,"GOVT. ENGG. COLLEGE, JAMUI",COMPUTER SCIENCE & ENGG (DATA SCIENCE),General,RCG,,,1300,1300
29,"GOVT. ENGG. COLLEGE, JAMUI",COMPUTER SCIENCE & ENGG (DATA SCIENCE),General,EWS,,,173,373
29,"GOVT. ENGG. COLLEGE, JAMUI",COMPUTER SCIENCE & ENGG (DATA SCIENCE),Female,EWS,,,1065,1065
29,"GOVT. ENGG. COLLEGE, JAMUI",COMPUTER SCIENCE & ENGG (DATA SCIENCE),General,E-RCG,,,1696,3191
29,"GOVT. ENGG. COLLEGE, JAMUI",COMPUTER SCIENCE & ENGG (DATA SCIENCE),Female,EBC,,,2494,4214
29,"GOVT. ENGG. COLLEGE, JAMUI",COMPUTER SCIENCE & ENGG (DATA SCIENCE),Female,BC,,,1908,4392
29,"GOVT. ENGG. COLLEGE, JAMUI",COMPUTER SCIENCE & ENGG (INTERNET OF THINGS),General,UR,1028,1554,,
29,"GOVT. ENGG. COLLEGE, JAMUI",COMPUTER SCIENCE & ENGG (INTERNET OF THINGS),Female,UR,1437,10859,,
29,"GOVT. ENGG. COLLEGE, JAMUI",COMPUTER SCIENCE & ENGG (INTERNET OF THINGS),General,SMQ,,,154,154
29,"GOVT. ENGG. COLLEGE, JAMUI",COMPUTER SCIENCE & ENGG (INTERNET OF THINGS),General,SC,,,957,1406
29,"GOVT. ENGG. COLLEGE, JAMUI",COMPUTER SCIENCE & ENGG (INTERNET OF THINGS),General,RCG,,,2472,3584
29,"GOVT. ENGG. COLLEGE, JAMUI",COMPUTER SCIENCE & ENGG (INTERNET OF THINGS),Female,EWS,,,1223,2419
29,"GOVT. ENGG. COLLEGE, JAMUI",COMPUTER SCIENCE & ENGG (INTERNET OF THINGS),General,E-UR,1137,1137,,
29,"GOVT. ENGG. COLLEGE, JAMUI",COMPUTER SCIENCE & ENGG (INTERNET OF THINGS),Female,EBC,,,2500,4589
29,"GOVT. ENGG. COLLEGE, JAMUI",COMPUTER SCIENCE & ENGG (INTERNET OF THINGS),General,BC,,,691,691
29,"GOVT. ENGG. COLLEGE, JAMUI",COMPUTER SCIENCE & ENGG (INTERNET OF THINGS),Female,BC,,,3253,3253
29,"GOVT. ENGG. COLLEGE, JAMUI",ELECTRICAL ENGINEERING,General,UR,2538,6048,,
29,"GOVT. ENGG. COLLEGE, JAMUI",ELECTRICAL ENGINEERING,General,SC,,,1818,1918
29,"GOVT. ENGG. COLLEGE, JAMUI",ELECTRICAL ENGINEERING,General,EWS,,,715,1086
29,"GOVT. ENGG. COLLEGE, JAMUI",ELECTRICAL ENGINEERING,Female,EWS,,,2636,2636
29,"GOVT. ENGG. COLLEGE, JAMUI",ELECTRICAL ENGINEERING,General,E-UR,6258,6258,,
29,"GOVT. ENGG. COLLEGE, JAMUI",ELECTRICAL ENGINEERING,General,E-EBC,,,1907,1907
29,"GOVT. ENGG. COLLEGE, JAMUI",ELECTRICAL ENGINEERING,General,E-BC,,,1665,1665
29,"GOVT. ENGG. COLLEGE, JAMUI",ELECTRICAL ENGINEERING,General,EBC,,,1401,2330
29,"GOVT. ENGG. COLLEGE, JAMUI",ELECTRICAL ENGINEERING,Female,EBC,,,4042,4042
30,"GOVT. ENGG. COLLEGE, JAMUI",ELECTRO & COMMUNICATION ENGINEERING,General,UR,1182,6026,,
30,"GOVT. ENGG. COLLEGE, JAMUI",ELECTRO & COMMUNICATION ENGINEERING,Female,UR,3510,3510,,
30,"GOVT. ENGG. COLLEGE, JAMUI",ELECTRO & COMMUNICATION ENGINEERING,General,SC,,,1839,1839
30,"GOVT. ENGG. COLLEGE, JAMUI",ELECTRO & COMMUNICATION ENGINEERING,Female,SC,,,1137,1137
30,"GOVT. ENGG. COLLEGE, JAMUI",ELECTRO & COMMUNICATION ENGINEERING,General,RCG,,,2784,2784
30,"GOVT. ENGG. COLLEGE, JAMUI",ELECTRO & COMMUNICATION ENGINEERING,General,EWS,,,687,818
30,"GOVT. ENGG. COLLEGE, JAMUI",ELECTRO & COMMUNICATION ENGINEERING,Female,EWS,,,1679,2313
30,"GOVT. ENGG. COLLEGE, JAMUI",ELECTRO & COMMUNICATION ENGINEERING,General,E-UR,4093,6649,,
30,"GOVT. ENGG. COLLEGE, JAMUI",ELECTRO & COMMUNICATION ENGINEERING,General,E-BC,,,1880,2598
30,"GOVT. ENGG. COLLEGE, JAMUI",ELECTRO & COMMUNICATION ENGINEERING,General,EBC,,,1441,2219
30,"GOVT. ENGG. COLLEGE, JAMUI",ELECTRO & COMMUNICATION ENGINEERING,General,BC,,,1617,2407
30,"GOVT. ENGG. COLLEGE, JAMUI",ELECTRO & COMMUNICATION ENGINEERING,Female,BC,,,4392,6168
30,"GOVT. ENGG. COLLEGE, JAMUI",MECHANICAL ENGINEERING,General,UR,2577,3916,,
30,"GOVT. ENGG. COLLEGE, JAMUI",MECHANICAL ENGINEERING,General,EWS,,,782,1939
30,"GOVT. ENGG. COLLEGE, JAMUI",MECHANICAL ENGINEERING,General,E-EBC,,,3287,3820
30,"GOVT. ENGG. COLLEGE, JAMUI",MECHANICAL ENGINEERING,General,E-BC,,,3064,3064
30,"GOVT. ENGG. COLLEGE, JAMUI",MECHANICAL ENGINEERING,General,EBC,,,2053,3797
30,"GOVT. ENGG. COLLEGE, JAMUI",MECHANICAL ENGINEERING,General,BC,,,2432,3059
30,"GOVT. ENGG. COLLEGE, JEHANABAD",CIVIL ENGINEERING,General,UR,496,2905,,
30,"GOVT. ENGG. COLLEGE, JEHANABAD",CIVIL ENGINEERING,Female,UR,751,14707,,
30,"GOVT. ENGG. COLLEGE, JEHANABAD",CIVIL ENGINEERING,General,ST,,,29,29
30,"GOVT. ENGG. COLLEGE, JEHANABAD",CIVIL ENGINEERING,General,SMQ,,,160,160
30,"GOVT. ENGG. COLLEGE, JEHANABAD",CIVIL ENGINEERING,General,SC,,,160,1371
30,"GOVT. ENGG. COLLEGE, JEHANABAD",CIVIL ENGINEERING,Female,SC,,,940,1974
30,"GOVT. ENGG. COLLEGE, JEHANABAD",CIVIL ENGINEERING,General,RCG,,,2129,2559
30,"GOVT. ENGG. COLLEGE, JEHANABAD",CIVIL ENGINEERING,General,EWS,,,402,1174
30,"GOVT. ENGG. COLLEGE, JEHANABAD",CIVIL ENGINEERING,Female,EWS,,,1147,2789
30,"GOVT. ENGG. COLLEGE, JEHANABAD",CIVIL ENGINEERING,Female,E-UR,6464,6464,,
30,"GOVT. ENGG. COLLEGE, JEHANABAD",CIVIL ENGINEERING,General,E-SC,,,587,587
30,"GOVT. ENGG. COLLEGE, JEHANABAD",CIVIL ENGINEERING,Female,E-EBC,,,4997,4997
30,"GOVT. ENGG. COLLEGE, JEHANABAD",CIVIL ENGINEERING,General,EBC,,,697,914
30,"GOVT. ENGG. COLLEGE, JEHANABAD",CIVIL ENGINEERING,Female,EBC,,,2492,3968
30,"GOVT. ENGG. COLLEGE, JEHANABAD",CIVIL ENGINEERING,General,BC,,,1257,1257
31,"GOVT. ENGG. COLLEGE, JEHANABAD",CIVIL ENGINEERING,Female,BC,,,2493,6117
31,"GOVT. ENGG. COLLEGE, JEHANABAD",COMPUTER SCIENCE & ENGG (CYBER SECURITY),General,UR,745,745,,
31,"GOVT. ENGG. COLLEGE, JEHANABAD",COMPUTER SCIENCE & ENGG (CYBER SECURITY),Female,UR,1130,1130,,
31,"GOVT. ENGG. COLLEGE, JEHANABAD",COMPUTER SCIENCE & ENGG (CYBER SECURITY),General,SMQ,,,121,121
31,"GOVT. ENGG. COLLEGE, JEHANABAD",COMPUTER SCIENCE & ENGG (CYBER SECURITY),General,SC,,,361,1725
31,"GOVT. ENGG. COLLEGE, JEHANABAD",COMPUTER SCIENCE & ENGG (CYBER SECURITY),Female,SC,,,653,653
